147,豌豆众创基地,:翘首东望，时光隧道中正姗姗走来一个晶亮晶亮的日子，让我们轻轻向它招手：新年，你好！新年是过去一年的终点。回顾过去的日子，在一年的三百六十五里路上，尽管有着几多曲折、几多坎坷、几多磨难，但我们已经走过来了，而且毕竟我们已经走到了终点。就像爬山一样，当你沿着陡峭曲折的山路，无比疲惫的爬到顶峰，感受“会当临绝顶，一览众山小”的时候，你的心情一定是难以形容的兴奋和自豪吧。又如跑马拉松赛的运动员，不管能否取得好名次，都是令人钦佩的。是的，面对新年，我们都是胜利者！胜利者，我们在这里等你！豌豆公寓招租热线：021-31216526#上海租房##上海浦东租房##浦东租房##松江租房##上海松江租房##嘉定租房##上海嘉定租房##上海租房大家帮##上海浦东租房联播##公寓住宅##上海租房找室友##嗨住租房 ##上海魔都租房 ##上海浦东租房联播##上海租房无中介联盟##上海租房非中介##上海租房互助##上海租哪儿##上海租房公益转播##上海豌豆##上海租房信息##求合租！约吗？#@上海租房无中介 @巴乐兔租房管家 @豆瓣电影 @魔都租房 @上海新浪乐居@嗨住租房 @上海魔都租房 @上海浦东租房联播 @上海租房 @上海租房无中介联盟@房天下上海租房,03月16日 15:26,0,0,0,0,https://weibo.com/u/5627607851
149,星星新子,:#上海租房##浦东租房##上海租房记# 年前一不小心租了个一室户，房租压力有点大，想找个女室友分担房租。房子一室一厨一卫，有朝南阳台，南北通透。房子新装修，软装都是我自己瞎弄的。房租一人每月两千，包wifi，其他费用（水电气）均摊。 ,03月15日 01:48,0,0,1,7,https://weibo.com/u/5146158242
151,我想跟马云肩并肩,:浦东新区 合租两居室 成山路8号线 隔壁是个小姐姐 只要女孩子 #浦东租房##上海租房##世博园# 上海·德州三村 ,03月13日 12:11,0,0,0,21,https://weibo.com/u/5902583441
153,lwt08091,:#上海租房##浦东租房# 求租两室一厅，整租，小点没关系，一点要干净。最好离地铁站近点，买菜什么方便，预算3500。@上海租房 @上海租房无中介联盟 求转发，[祈祷] ,03月11日 13:34,0,0,1,5,https://weibo.com/u/5353188559
155,我想跟马云肩并肩,:浦东新区 精装修三房两厅一卫 租客正常到期 杨思站地铁8号线#浦东租房##上海租房##世博园# 上海·世博园（商圈） ,03月06日 09:07,0,2,0,18,https://weibo.com/u/5902583441
157,我想跟马云肩并肩,:成山小区 精装修一房一厅 六号线东明路 周边配套齐全 随时看房#浦东租房##上海租房##世博园# 上海·世博园（商圈） ,03月02日 16:04,0,2,1,2,https://weibo.com/u/5902583441
159,我想跟马云肩并肩,:成山路8号线 精装修一室户 采光充足 家电全新 看房预约#上海租房##浦东租房##世博园# 上海·世博园（商圈） ,02月28日 20:40,0,2,0,8,https://weibo.com/u/5902583441
161,呼啦啦啦啦啦啦啦啦圈,:#上海浦东租房##上海浦东租房联播##浦东租房# 东靖路地铁站旁边，因工作需要出差，已租过半年现转租，价格和我签的一致。户型朝南，主卧，大阳台，无遮挡，空调热水器完好，隔音好！中介勿扰！@豆瓣上海租房 @上海浦东租房联播 @上海租房君 求转发，价格在评论区！ 上海·东靖路地铁站 ,02月27日 20:32,0,1,1,4,https://weibo.com/u/2240126775
163,我想跟马云肩并肩,:浦东新区 上钢九村 一房一厅 精装修 找到先得#上海租房##浦东租房##世博园# 上海·上南地区 ,02月26日 10:02,0,2,0,3,https://weibo.com/u/5902583441
164,上海租房联播,上海租房# #浦东租房#,02月26日,1,1,0,0,https://weibo.com/River1818
166,奉微为主,:浦东一居室 随时看房随时入住#上海租房##浦东租房# ,02月24日 12:46,0,1,0,10,https://weibo.com/u/6467327569
167,passer-by林,浦东租房# #豆瓣浦东租房# #应届毕业生上海租房# #上海租房# #上海租房大家帮# #上海浦东租房联播# #上海·浦东新区[地点]#,02月24日,1,0,0,0,https://weibo.com/u/5149946148
169,我想跟马云肩并肩,:浦东新区 上钢二村 精装修一房 耀华路78号线 紧邻昌里小吃街#上海租房##浦东租房##世博园# 上海 ,02月23日 14:53,0,0,1,11,https://weibo.com/u/5902583441
171,小尹尹尹呀,:德州一村小两房一楼 精装修 直达八号线成山站五分钟 4700可租 随时看房 手慢无##浦东租房##上海租房##德州一村租房# ,02月23日 14:48,0,0,0,1,https://weibo.com/u/5653072109
173,M积极号,:#张江租房##豆瓣张江租房##浦东租房# 转租张江高科园区华夏中路中环高架口盛大天地青春里一整套小户型loft，一室一厅一厨一卫，包物业费，单人住情侣住小夫妻完美选择。精装修拎包入住，楼下卫生间，厨房，客厅，楼上卧室。离金科路海科路，百度大厦，辉瑞研发中心，霍尼韦尔，张江各大企业步行距离。3月1号可以入住。因为本人换工作所以要换房子，在这里一直住的非常好，周围邻居也都是年轻人。25号以后随时看房。@张江租房 @豆瓣上海租房 @上海租房无中介联盟 感兴趣的可以私信我。,02月23日 11:21,0,0,1,6,https://weibo.com/u/3286795445
175,我想跟马云肩并肩,:浦东新区 两房改的一房一厅 豪华装修 耀华路站78号线#浦东租房##上海租房##世博园# 上海·梅赛德斯-奔驰文化中心 Mercedes-Benz Arena ,02月22日 18:02,0,4,1,18,https://weibo.com/u/5902583441
176,我想跟马云肩并肩,:精装修一房 耀华路78号线五分钟 性价比不错的#上海租房##浦东租房##世博园##58同城##安居客# 上海·世博园（商圈） 三亿少女的梦丶丶的秒拍视频 ,02月21日,0,0,0,3,https://weibo.com/u/5902583441
178,passer-by林,:#浦东租房##豆瓣浦东租房##应届毕业生上海租房##上海租房##上海租房大家帮##上海浦东租房联播##上海·浦东新区[地点]##上海·川杨新苑三期[地点]#【朝南主卧转租】个人转租，非中介，押一付一1700每月，水电气网费自付，电梯房、三室两卫，该单间朝南主卧，有阳台，空间超大，家具齐全，厨具齐全，小区门口公交直达2号线金科路／广兰路地铁站，张江上班族首选。3月8号前空出，有意向的联系我微信/电话17602135619[/cp],02月21日 15:33,0,0,1,0,https://weibo.com/u/5149946148
180,我想跟马云肩并肩,:浦东新区 精装一房一厅，中间楼层，8号线成山站零距离 价格好谈可押一付一#上海租房##浦东租房##世博园# 上海·世博园（商圈） ,02月20日 19:43,0,1,0,2,https://weibo.com/u/5902583441
182,奉微为主,:出租#浦东租房##上海租房# ,02月19日 12:28,0,0,0,0,https://weibo.com/u/6467327569
184,鹅禾禾,:#上海租房##浦东租房##张江租房# @上海租房  寻绿地mtown的租房室友。地址为海趣路218号（海趣路-荣科路交叉口）。家具齐备，loft式电梯公寓，上下两层各1个房间，现在楼下招租，租金为2500/月。本人已经租了上层房间，想找不介意共用卫生间的女生[鼓掌] ,02月11日 21:40,0,1,1,7,https://weibo.com/u/3865482567
186,豌豆众创基地,:欢天喜地迎狗年新年，吃好喝好别心烦，放松情绪心放宽，走出陋室游山川，风调雨顺心情好，忘掉烦忧身体健，关爱自己天高远，幸福吉祥保平安!@示例：#上海租房##上海浦东租房##浦东租房##松江租房##上海松江租房##嘉定租房##上海嘉定租房##上海租房大家帮##上海浦东租房联播##公寓住宅##上海租房找室友##嗨住租房 ##上海魔都租房 ##上海浦东租房联播##上海租房无中介联盟##上海租房非中介##上海租房互助##上海租哪儿##上海租房公益转播##上海豌豆##上海租房信息##求合租！约吗？#@上海租房无中介 @巴乐兔租房管家 @豆瓣电影 @魔都租房 @上海新浪乐居@嗨住租房 @上海魔都租房 @上海浦东租房联播 @上海租房 @上海租房无中介联盟@房天下上海租房,02月11日 13:38,0,0,0,0,https://weibo.com/u/5627607851
187,上海租房联播,浦东租房# ,02月09日,1,0,0,0,https://weibo.com/River1818
189,苏逆鲤,:来自一个每天睡12个小时以上的找房girl的死亡凝视[微笑]#上海求租##浦东租房##上海租房##上海合租##上海租房找室友# 继续求合租！合租！合租！合租！合租！合租！要求：上海地铁6号线沿线，离地铁站越近越好，距浦电路站30分钟车程以内即可。房龄较新安保好的小区，不要一层及顶层，不要北卧。一个人住面积不需要太大，可次卧。家电齐全、周围配套成熟有超市菜场之类。初步预算2000左右。[奥特曼][奥特曼][奥特曼][奥特曼][爱你]这里93年小硕，3月将入职外企。年后大约2月20多号看房，2月底入住。ps：年后租！年前不在上海无法看房！[泪][泪][泪][泪][泪][泪][泪][喵喵][喵喵][喵喵][喵喵][喵喵][喵喵][喵喵]悲伤到质壁分离，本来网上看中了五莲路和华夏西路的房子，想着年后去看房来着，不出两天就没有了……没有了……没有了……没有了……嗷地一声在心里哭出声来(T ^ T),02月08日 22:35,0,3,2,46,https://weibo.com/nilisu
191,鹅禾禾,:#上海租房##浦东租房##张江租房# @上海租房  寻绿地mtown的租房室友。地址为海趣路218号（海趣路-荣科路交叉口）。家具齐备，loft式电梯公寓，上下两层各1个房间，现在楼下招租，租金为2500/月。本人已经租了上层房间，想找不介意共用卫生间的女生[鼓掌] ,02月07日 21:30,0,0,0,1,https://weibo.com/u/3865482567
193,苏逆鲤,:#上海租房##上海求租##浦东租房#求租地铁六号线附近房子，只要是六号线都可以，离地铁站越近越好，比较倾向loft公寓/复式/一室户，要求安保好、家电齐全精装修、生活便利、隔音好。年后二月底入住，预算2500，条件特别好的可以放宽～求房源！[奥特曼][奥特曼][奥特曼]来自一个查房源到大半夜的悲伤girl[悲伤],02月02日 00:47,0,3,4,48,https://weibo.com/nilisu
194,用户6446022195,:有人要租房吗？找一个妹子合租，和我一起分担一个次卧，在浦东新区塘桥蓝村，离地铁站5分钟步程，有意愿麻烦私我哦～#上海合租##上海合租转租##上海合租找室友##上海合租房# #浦东租房##上海租房无中介##嗨住上海租房##上海免中介租房##豆瓣上海租房# ,01月31日,0,2,2,8,https://weibo.com/u/6446022195
195,用户6446022195,:有人要租房吗？找一个妹子合租，和我一起分担一个次卧，在浦东新区塘桥蓝村，离地铁站5分钟步程，有意愿麻烦私我哦～#上海合租##上海合租转租##上海合租找室友##上海合租房# #浦东租房##上海租房无中介##嗨住上海租房##上海免中介租房##豆瓣上海租房# ,01月31日,0,1,1,7,https://weibo.com/u/6446022195
197,来吧皇甫白,:#浦东租房##上海无中介租房##上海租房无中介# 浦东张江，川杨新苑2195弄，2月底可入住@上海租房无中介联盟 @上海租房 @上海浦东租房联播 ,01月31日 15:58,0,3,5,18,https://weibo.com/u/3174559884
198,听说不应该听别人说,上海租房# #浦东租房# #上海租房大家帮# #品牌公寓#,01月30日,1,0,1,0,https://weibo.com/u/2910299727
200,我想跟马云肩并肩,:浦东新区 上钢九村 南北两房 清爽干净 楼梯二楼#上海租房##浦东租房##上海·世博园（商圈）[地点]# ,01月28日 18:48,0,2,0,12,https://weibo.com/u/5902583441
201,听说不应该听别人说,上海租房# #无中介租房# #湾流国际青年社区# #浦东租房# @zuber上海租房 @北上广无中介租房,01月27日,1,0,1,0,https://weibo.com/u/2910299727
202,听说不应该听别人说,上海租房# #浦东租房# ,01月15日,1,0,1,0,https://weibo.com/u/2910299727
203,yvone201511,:#浦东租房#德平路地铁站 香山新村东北街坊的65平 两室一厅一厨一卫的南北通透好房出租 6号线和9号线都很近，小区门口就是公交枢纽，各路公交都有。旁边是公园，菜场，超市，医院都很近，非常方便。 @看房狗上海租房 @上海浦东租房联播 @上海租房无中介 @上海租房 ,01月14日,0,1,0,1,https://weibo.com/u/2960601695
205,张小马0,:#浦东租房##上海合租##上海租房##上海租房无中介##上海·川沙新镇[地点]#馨汇租房馨汇离川沙地铁口近，房价优惠，环境干净，房子都是统一装修的，看图如看房子呦，年前房子紧张，昨天馨汇刚出了好几套！！想要在上海租房的朋友们看过来，好房子真的不等人！也许你和我聊天的时候房子就出去了呦！！！注意:不是中介！！！不收中介费！！！全是公司直租！！！安全可靠！！！！@上海无中介租房 @上海租房蘑菇公寓阿讯 @上海租房知道 @上海租房君 @上海浦东租房联播 @嗨住租房 @上海租房菌 http://t.cn/R2dLMXz,01月14日 09:23,0,0,0,5,https://weibo.com/u/6192847665
206,听说不应该听别人说,浦东租房# #无中介租房# #上海租房# #上海租房大家帮# ,01月11日,1,0,1,0,https://weibo.com/u/2910299727
207,勇敢无敌忐忑,:#上海合租# #嗨住租房# #浦东租房# #上海租房无中介# #上海租房# #上海租房大家帮# #上海租房信息# 北蔡租房，1300~2000单间一室户，无中介，欢迎咨询[doge][喵喵][吃瓜] ,01月10日,0,0,0,0,https://weibo.com/u/6426973892
208,勇敢无敌忐忑,:#嗨住租房# #浦东租房# #上海租房无中介# #上海租房# #上海租房大家帮# #上海租房信息# 北蔡租房，1300~2000单间一室户，无中介，欢迎咨询[doge][喵喵][吃瓜] ,01月10日,0,0,0,0,https://weibo.com/u/6426973892
210,张小马0,:#浦东租房##上海合租##上海租房##上海租房无中介# 三林新村有房出租啦！！！交通方便，附近地铁线多，上班的朋友或是想出去玩的朋友们，有福了。附近配套设施齐全。环境优美。注意:不是中介！！不收中介费！！！！！图片都是实拍的(⊙o⊙)…@上海租房君 @上海租房菌 @上海租房无中介房源 @上海浦东租房联播 @嗨住租房 @上海租房 @上海无中介租房 http://t.cn/R2dLMXz,01月10日 16:45,0,1,1,3,https://weibo.com/u/6192847665
212,张小马0,:#浦东租房##上海合租##上海租房##上海租房无中介# 张江公馆有房出租拉！！！环境干净、安静，小区保安每天24小时巡逻。小区后门一条小吃街，旁边有家乐福，小区门口就是公交车，到地铁也就10分钟左右。注意:不是中介！！！不收中介费！！！！@上海租房 @上海租房蘑菇公寓阿讯 @嗨住租房 @上海浦东租房联播 @上海租房知道 @上海租房无中介房源 @上海租房菌 @上海租房君 http://t.cn/R2dLMXz,01月10日 09:10,0,5,2,17,https://weibo.com/u/6192847665
213,勇敢无敌忐忑,:#上海合租# #嗨住租房# #浦东租房# #上海租房无中介# #上海租房# #上海租房大家帮# #上海租房信息# 北蔡租房，1300~2000单间一室户，无中介，欢迎咨询[doge][喵喵] ,01月09日,0,0,0,0,https://weibo.com/u/6426973892
214,勇敢无敌忐忑,:#上海合租# #嗨住租房# #浦东租房# #上海租房无中介# #上海租房# #上海租房大家帮# #上海租房信息# 北蔡租房，1300~2000单间一室户，无中介，欢迎咨询[doge][喵喵] ,01月09日,0,0,0,1,https://weibo.com/u/6426973892
216,xeviare,:房东直租无中介费！8号线芦恒路站精装2室一厅一厨一卫双阳台！目前有租客在住，这是这几天现场拍的照片，租客房子保养的很好，月底到期！#浦东租房##互助租房##应届毕业生上海租房##上海租房##上海租房无中介##上海租房大家帮##蘑菇公寓上海租房# ,01月09日 09:14,0,0,0,1,https://weibo.com/u/6395328922
218,xeviare,:房东直租无中介费#浦东租房# 多路换乘…小区周边环境优美，配套设施齐全（商场，超市，菜场，药店等生活必须商用）国际珠宝城年初开业！#互助租房##应届毕业生上海租房##上海租房##上海租房##上海租房大家帮##上海租房找室友# ,01月09日 09:09,0,0,0,0,https://weibo.com/u/6395328922
220,鹅禾禾,:#上海租房##浦东租房##张江租房# @上海租房  寻绿地mtown的租房室友。地址为海趣路218号（海趣路-荣科路交叉口）。家具齐备，loft式电梯公寓，上下两层各1个房间，现在楼下招租，租金为2500/月。本人已经租了上层房间，想找不介意共用卫生间的女生[鼓掌] ,01月07日 22:36,0,0,0,3,https://weibo.com/u/3865482567
222,张小马0,:#上海租房无中介# #上海合租# #上海租房# #浦东租房# 高科中路2810弄1#2602B!!!!!张江公馆交通便利，出门就是公交车，小区环境干净，24小时有保安巡逻，上下楼都需刷卡，十分安全。小区后门就是一条小吃街，旁边还是家乐福，想买什么都很方便。房间里面用的的都是天然气，又环保又省钱！！！！所有图片实拍注意：所有房子都是公司直租！不收任何中介费！不收任何服务费！！！（公司直租的有点就是你到时候在上海换房，只要公司在那有房，都能换）！！！！@上海租房 @上海租房君 @上海租房无中介 @上海浦东租房联播 @上海无中介租房 @嗨住租房,01月07日 09:53,0,3,3,23,https://weibo.com/u/6192847665
223,听说不应该听别人说,浦东租房# #无中介租房# #上海吃喝玩乐# @zuber上海租房 @北上广无中介租房 @上海租房无中介联盟,01月07日,1,0,4,0,https://weibo.com/u/2910299727
224,鹅禾禾,:#上海租房##浦东租房##上海浦东租房# @上海租房  寻绿地mtown的租房室友。地址为海趣路218号（海趣路-荣科路交叉口）。家具齐备，loft式电梯公寓，上下两层各1个房间，现在楼下招租，租金为2500/月。本人已经租了上层房间，想找不介意共用卫生间的女生[鼓掌] ,01月06日,0,0,0,2,https://weibo.com/u/3865482567
226,张小马0,:#浦东租房##上海合租##上海租房##上海租房无中介# 申城佳苑两室户朝南超大阳台房申城佳苑离张江公馆近，交通便利。附近小吃多，附近有学校，医院都有的@嗨住租房 @上海浦东租房联播 @上海租房菌 @上海租房知道 @上海租房无中介房源 @上海无中介租房 上海·川沙新镇 ,01月06日 09:37,0,2,4,13,https://weibo.com/u/6192847665
227,Nicole徐奋斗在脱贫第一线,剩三个月 有没有人需要短租？,01月05日,1,0,0,11,https://weibo.com/louisexty
229,陪你一起去买菜,:#上海合租# #嗨住租房# #浦东租房# #上海租房无中介# #上海租房#  上海全地段出租  公司房源   价格在999到3500   图片真实 价格真实  公司房源无中介费   无中介费  无中介费  重要的事说三遍   15号之前入住  合租最高减免一个月房租   整租最高减免半个月房租  年后租金肯定要涨  有需要租房还在犹豫的抓紧了,01月05日 11:24,0,3,0,68,https://weibo.com/u/6451848428
231,上海个人转租无中介,:@指房向 闵行区北桥路地铁站1.2km，地铁5号线，1室中装20.00平米（1100元/月），押一付一，3个月起租，周边菜场、银行、餐饮店、水果店、超市等一应俱全，拎包即可入住。~#上海租房##上海浦东租房##浦东租房##松江租房##上海松江租房##嘉定租房##上海嘉定租房##上海租房大家帮##上海浦东租房联播##公寓住宅##上海租房找室友##嗨住租房 ##上海魔都租房 ##上海浦东租房联播##上海租房无中介联盟##上海租房非中介##上海租房互助##上海租哪儿##上海租房公益转播##上海豌豆##上海租房信息##求合租！约吗？#@上海租房无中介 @巴乐兔租房管家 @豆瓣电影 @魔都租房 @上海新浪乐居@嗨住租房 @上海魔都租房 @上海浦东租房联播 @上海租房 @上海租房无中介联盟@房天下上海租房,01月02日 17:50,0,0,0,0,https://weibo.com/u/6205275045
232,咖弭酱,:#上海租房##浦东租房#@上海租房 求浦东租房，3700至4500预算，一室，40平米，到南京东路半小时左右，房间干净整洁，有转租或房东有房请直接联系，一月中搬入[吃瓜][doge][喵喵] ,2017-12-31,0,0,1,6,https://weibo.com/u/2138041613
234,链家杨长清13970263289,:#上海合租# #上海租房无中介# #浦东租房# #上海租房# 有房出租，喜欢的联系我，没你想的那么贵，上传的图片是闵行区的，房租在990到3500之间，其他区域的也有，看见了喜欢的 请告诉我 ,2017-12-27 14:44:51,0,6,1,31,https://weibo.com/u/5928317930
236,链家杨长清13970263289,:#上海合租# #上海租房无中介# #浦东租房# #上海租房# 有房出租，喜欢的联系我，没你想的那么贵，上传的图片是闵行区的，房租在990到3500之间，其他区域的也有，看见了喜欢的 请告诉我 ,2017-12-27 14:16:48,0,6,2,42,https://weibo.com/u/5928317930
238,链家杨长清13970263289,:#上海合租# #上海租房无中介# #浦东租房# #上海租房# 有房出租，喜欢的联系我，没你想的那么贵，上传的图片是闵行区的，房租在990到3500之间，其他区域的也有，看见了喜欢的 请告诉我 ,2017-12-27 14:16:45,0,0,0,0,https://weibo.com/u/5928317930
240,链家杨长清13970263289,:#上海合租# #上海租房无中介# #浦东租房##上海租房#   需要租房的朋友看这边，价格最低1500无中介费，每双周保洁阿姨上门保洁一次 ,2017-12-24 14:45:13,0,3,0,9,https://weibo.com/u/5928317930
242,链家杨长清13970263289,:#上海合租# #上海租房无中介# #浦东租房# #上海租房#  地铁1号线共富新村站和宝安公路站之间，一室一厅复式阁楼，到达上海站三个地铁站，房租一个月3800左右，每两个礼拜会有保洁阿姨上门保洁一次，自家房源，无中介费，有需要的朋友私聊我 @leila雨洁 ,2017-12-24 11:31:55,0,3,0,0,https://weibo.com/u/5928317930
244,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-12-18 15:01:05,0,0,2,3,https://weibo.com/u/3179383204
246,链家杨长清13970263289,:#上海租房# #浦东租房#  距离6号线德平路631米，万德路45弄罗山四村，户型为2房一厅一卫。63.69平米，6楼朝南精装修！4800/月包物业！适合一家人或朋友合租，有想法的私聊 ,2017-12-17 12:53:52,0,2,0,0,https://weibo.com/u/5928317930
248,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-12-17 10:33:10,0,0,0,0,https://weibo.com/u/3179383204
249,哎童话,:#上海租房##浦东租房# 求租房，浦东新区金桥周围，价位2000左右，不超过2400，一室户，带厨卫，最近在看一些酒店式公寓，觉得还可以，一般住宅也行。今年12月下旬可以入住，最晚到1.1号。求推荐啊～～～@上海租房 @上海租房合租 @上海租房无中介联盟@豆瓣上海租房 ,2017-12-17,0,0,0,1,https://weibo.com/u/3874334562
251,豌豆众创基地,:尘世中不是旅途漫长而是心路遥远，豌豆给您一个温暖的家~~~~~#上海租房##上海浦东租房##浦东租房##松江租房##上海松江租房##嘉定租房##上海嘉定租房##上海租房大家帮##上海浦东租房联播##公寓住宅##上海租房找室友##嗨住租房 ##上海魔都租房 ##上海浦东租房联播##上海租房无中介联盟##上海租房非中介##上海租房互助##上海租哪儿##上海租房公益转播##上海豌豆##上海租房信息##求合租！约吗？#@上海租房无中介 @巴乐兔租房管家 @豆瓣电影 @魔都租房 @上海新浪乐居@嗨住租房 @上海魔都租房 @上海浦东租房联播 @上海租房 @上海租房无中介联盟@房天下上海租房,2017-12-16 10:25:32,0,0,0,0,https://weibo.com/u/5627607851
253,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-12-15 10:45:59,0,0,0,0,https://weibo.com/u/3179383204
255,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-12-13 12:20:18,0,0,0,0,https://weibo.com/u/3179383204
257,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-12-11 12:32:59,0,0,0,0,https://weibo.com/u/3179383204
259,上海租房找我呀,:#浦东租房#川沙地铁口步行10分钟王桥苑三室一厅4300，押一付一 小区在川环南路，距离川沙地铁2号口10分钟的距离，十分方便，这个房子可以押一付一的，也属于拎包入住了，小区左边是百联购物中心和绿地东海岸，后面是中医院和小吃街，右边是家乐福，在一楼，每个房间都很大，利用率很高，喜欢的联系我18 全文,2017-12-07 23:25:12,0,0,0,0,https://weibo.com/bingyanbingyu
261,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-12-06 13:09:56,0,1,4,3,https://weibo.com/u/3179383204
263,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-11-30 11:38:33,0,0,1,1,https://weibo.com/u/3179383204
264,段浩_Ahut,:#上海租房##浦东租房##金桥租房##上海酒店式公寓 #求租：1、金桥地铁站附近，距离地铁站不超800米，酒店式公寓，一室户，价格不超3000块，一个人住。2、或者金桥地铁站附近，合租单间带独卫，干净卫生的，价格3000以内。3、或者6号线洲海路往南，距离地铁站500以内的房源也可以考虑。中介就不要联 全文,2017-11-28,0,0,1,4,https://weibo.com/u/5270964425
266,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-11-27 11:17:32,0,0,1,4,https://weibo.com/u/3179383204
267,梨花花刚从精神病院跑出来,:#上海租房# 求租 浦电路地铁站公共交通40分钟内可达房子 预算2000-3000 非短租 非隔断间 必须有厨房 中介绕行 #浦东租房# ,2017-11-24,0,1,0,15,https://weibo.com/u/1569476580
269,上海租房-哈哈微,:【上海租房信息】上海浦东高行新高苑二期38号，次卧，有独立卫生间，精装，租金1500元/月，附近有沃尔玛大型超市。靠近地铁12号线金京路地铁站。无中介费用。看房电话  18202178801#上海租房##浦东租房# @豆瓣上海租房 @上海租房 @互助租房 @上海租房无中介联盟 ,2017-11-15 21:57:48,0,1,0,0,https://weibo.com/u/6352733881
271,羊牯塘啊基建营基建营啊基建营,:#浦东租房##张江租房#又要转租啦！！！浦东张江，申城佳苑南卧出租，近广兰路金科路2号线地铁。原住房非隔断，细节请看图！ @上海租房 @豆瓣浦东租房 ,2017-11-14 12:59:18,0,8,3,66,https://weibo.com/u/1782947393
273,陆大美美美,:#上海租房# 6号线[小黄人剪刀手]高青路站地铁口500米博学家园电梯房1650。一到两人男女不限，可短租详细可私聊或评论付一押一可议！ #浦东租房##上海合租##嗨住租房# @上海租房 @嗨住租房 @互助租房 @上海无中介租房  #豆瓣上海租房# @豆瓣上海租房 @zuber上海租房 ,2017-11-12 10:25:48,0,0,0,1,https://weibo.com/u/3179383204
274,湾流国际,:#租房那点事##豆瓣上海租房##豆瓣上海租房##浦东租房##上海租房# 双十一我们不剁手，健身[太开心][太开心] 吹泡泡的泡泡糖198509的秒拍视频 ,2017-11-11,0,0,1,0,https://weibo.com/u/6156971440
276,豌豆众创基地,:如果你喜欢的人没有回你微信怎么办？[憧憬]来找我们吧？找我们租房；我们会最快的回复你[挤眼]#毕业季##萌萌颜表情##上海租房##上海浦东租房##浦东租房##上海松江租房##嘉定租房##上海嘉定租房##上海租房大家帮##上海浦东租房联播##公寓住宅##上海租房找室友##嗨住租房 ##上海魔都租房 ##上海浦东租房联播##上海租房无中介联盟##上海租房非中介##上海租房互助##上海租哪儿##上海租房公益转播##上海豌豆##上海租房信息##求合租！约吗？#@上海租房无中介 @巴乐兔租房管家 @豆瓣电影 @魔都租房 @上海新浪乐居@嗨住租房 @上海魔都租房 @上海浦东租房联播 @上海租房 @上海租房无中介联盟@房天下上海租房,2017-11-11 11:09:01,0,1,0,0,https://weibo.com/u/5627607851
278,xeviare,:诚招租客，无中介费！8号线芦恒路站精装单间，小区周边交通便捷，步行地铁口8分钟，菜场，超市，药店，小吃皆全！周边都是5年以内新小区，停车位充足！东方康达家苑出租朝南主卧，室友皆90后上下上班小白领，无不良嗜好！价格2100（1900_2200多套，可供挑选）#浦东租房##浦东互助租房##互助租房##嗨住上海租房##上海租房信息##上海浦东租房联播# http://t.cn/RyhTBae,2017-11-08 08:41:19,0,0,0,3,https://weibo.com/u/6395328922
