182,lonyAA,:我喜欢南城，退休后我会退出虎门单位的宿舍，一定不会在虎门安居，至于我偶在虎门买点东西，不必联想太多，更不会有到外国的想法（除了旅游），现在租房很多利好消息，若在南城生活不不如意，以后到广州或上海租房住也是可以的。我及我亲遭遇的任何不好，我会认为：80%是我单位那边的人串同国内外反计生同盟和逼迫留学的外国势力作恶，20%是这边的相关部门渎职和不作为。,06月02日,0,0,0,0,https://weibo.com/u/1239593654
183,Dwayna在路上,:#上海无中介租房[超话]##豆瓣上海租房[超话]##上海应届毕业生租房##上海短租##豆瓣上海租房# 本人因为毕业返校答辩，现短租次卧一间（6.3—6.23期间均可）~地点：鹤洁路庭祥苑  时间:6.3~6.23期间距离鹤沙航城地铁站公交车5~6分钟距离，出了小区门口就是公交车站，很方便哒。上班期间公交发车频率很高，所以不用担心等车问题啦[羞嗒嗒]距离世纪大道、龙阳路、张江高科等都很方便~[羞嗒嗒]其余两名室友：很nice又文艺的小姐姐~很适合应届毕业生过渡或者正需要短租的童鞋~至少短租一个星期哦[挤眼][挤眼][挤眼]价格好商量 有问题私聊哈[羞嗒嗒][羞嗒嗒][羞嗒嗒][羞嗒嗒]@上海无中介租房 @豆瓣上海租房 @zuber上海租房 @上海租房  跪求各位大佬转发~感激[心],06月02日 19:04,0,3,6,12,https://weibo.com/u/2965835085
184,诺言的真名叫谎言11,:#上海##上海招聘##上海租房# 找女室友合租，我已经租好了【地点】西郊家园，2号线徐泾东地铁口500米【价格】1850元/月，电费AA，水网费我交了一年，不用你交了.意思就是两个人平摊一个人不到1000块每月【房间情况】主卧、朝南、20平方两个床，领包入住【设备】热水器、空调、冰箱、洗衣机，锅等【交通】离2号线徐泾东地铁站骑自行车2分钟、步行5分钟.小区门口就是公交站台776.好多公交车记不得[允悲]【附近】虹桥世界中心，国家会展中心，虹桥火车站虹桥机场，五百米有菜场【联系】此微信希望租客爱干净，和谐相处，必须是女生  即可入住，，要押一付一 http://t.cn/R1WRdDp,06月02日,0,2,1,16,https://weibo.com/u/5115156947
185,ImO-K,:#上海租房##应届毕业生上海租房##上海短租#    6.20-7.20 短租——转租一间静安区-锦灏家园-电梯房的房间，距1号线延长路地铁站步行5分钟。三室合租的，房间朝南，25平米，公共区域洗衣机，冰箱，厨房一应具有都有，我的合同是7.20到期可与房东续签，有需要私信我，谢谢。 ,06月02日 18:33,0,2,1,8,https://weibo.com/u/1795202234
186,黯然销魂白米饭,:#上海合租找室友#@上海合租 @上海租房 @魔都上海 上海植物园附近次卧招租，离上海南站1/3号线不到两公 ,06月02日,0,0,1,4,https://weibo.com/u/3152477714
187,喜拥-,:上海租房 #上海租房#  徐汇区或者徐汇区附近两室一厅整租最好 单间也行 都是女生[羞嗒嗒]求推荐 @北上广无中介租房 ,06月02日 18:10,0,0,3,12,https://weibo.com/u/3185650900
188,Dear_Nicole,:-浦东东方城市花园二期 150平三室两厅的次卧招合租的女生 房租2950  -近儿童医学中心地铁站，小区美丽、安全 -小卧有空调、飘窗、双人床和大两门衣柜、电视及电视机柜，有自己的卫生间和淋雨 不与别人共用-与两个女白领一起合租 作息规律 安静 整洁@上海租房无中介 @上海租房无中介联盟 @魔都租房 ,06月02日 17:29,0,0,3,13,https://weibo.com/nicole828
189,莓酉麦酉卒了,:#应届毕业生上海租房##上海租房无中介##上海租房# 【求租】2号线娄山关路，江苏路，中山公园地铁站附近都可以两个女孩子，工作在金虹桥，所以希望在娄山关路地铁站附近（中山公园，江苏路也可以）找一套两室的房子(一室的也可以考虑)也可以接受合租（两个人都工作稳定，无不良嗜好）房租4.5k以内希望可以6月中旬左右入住！！！！ ,06月02日,0,1,1,15,https://weibo.com/u/5304715486
190,年龄八岁半,:帮朋友发 1.找合租室友700~1000(稳定 可以接受loft公寓或者share一间 有同样需求的妹子可以一起看房子) 2.求个整租(2100以内) 3.(如果找不到合适室友)直接求租个单间900以内(不介意房间大小 安全有个人空间即可) 要求：市区 外环不考虑 离华政长宁一个小时以内 校区内外附属宿舍小区优先 仅限女生！6号之前看房可以入住 朋友事少好相处#上海租房[超话]##豆瓣上海租房[超话]##应届毕业生上海租房# 右边帮忙转发感谢[祈祷]@豆瓣上海租房 @zuber上海租房 @上海租房无中介联盟,06月02日,0,2,3,7,https://weibo.com/u/1648170397
191,听风说夜滴孩纸,:#上海合租房##上海租房##上海租房无中介# 佘北家园富雅苑 求合租 次卧1100 水电费物业费网费不算 可短租 目前主卧一个女生住在漕河泾上班 两室一厅一厨一卫 90平 听风说夜滴孩纸的秒拍视频 ,06月02日,0,2,3,16,https://weibo.com/u/5196178587
192,沫沫Brife,:我关注了豆瓣上海租房超话，小伙伴们快来加入豆瓣上海租房超话一起聊聊吧~戳这里→ 豆瓣上海租房 ,06月02日,0,0,0,0,https://weibo.com/u/3943054636
193,拉乌痞斯,:#上海租房[超话]# 杨浦区 城市概念工作 隆昌路619号 求个单间 合租也行 预算1500 ,06月02日,0,0,2,1,https://weibo.com/u/2163431210
194,六神花露水不水,:#上海租房#急求10/4/8号线附近的房子，预算一千八以下，谢谢[允悲][允悲][允悲] ,06月02日,0,0,1,17,https://weibo.com/u/5183571136
195,acho5一个人的旅途,:@上海租房 @上海无中介租房 @豆瓣租房 @应届生租房  2号线唐镇地铁站附近齐友佳苑，因室友工作调动，现出租朝南次卧一间，个人出租，无中介费，付一押一，随时入住，求妹子一个。1，房子三室一厅的，到地铁站有小区班车，五分钟左右，地铁站直接是阳光购物天地，逛街购物看电影样样齐全。2，楼下有超市，饭店，可以满足生活所需。3，小区治安很好，进出大门、楼层门都需要刷门禁卡。有需要的妹子欢迎来看哈#豆瓣上海租房[超话]##应届毕业生上海租房##上海租房[超话]##上海租房无中介[超话]# http://t.cn/R2dLMXz,06月02日 13:59,0,2,3,7,https://weibo.com/u/3283803520
196,马马巫,:我关注了上海租房超话，小伙伴们快来加入上海租房超话一起聊聊吧~戳这里→ 上海租房 ,06月02日,0,0,0,0,https://weibo.com/u/5451892128
197,WentworthMillerHSJ,:求租13号线金沙江路附近4800以内两居室，两个人住，或者求租1号线离金沙江路40分钟以内的两居室，4000以内#上海租房子[超话]##上海租房[超话]##上海租房无中介# 中介勿扰 ,06月02日,0,2,0,9,https://weibo.com/u/2269069842
198,米MI_团子,:唐镇【齐友佳苑】朝南次卧1600出租～因为室友要搬走，空出一间朝南次卧。光线超级赞，小区安静，晚上路灯很亮，适合散步跑步。小区门口就是公交站，直达唐镇地铁站，大约五六分钟。骑车到地铁站十分钟左右。我和同学在这儿住两年了，希望可以找到合适的小伙伴，一起租下去～六月初可搬入，有意者可以给我留言喔～@上海租房 @zuber上海租房 #上海租房[超话]#,06月02日,0,0,0,1,https://weibo.com/u/2938058747
199,WentworthMillerHSJ,:求租金山江路附近两室户4800以内#上海租房子[超话]##上海租房[超话]# ,06月02日,0,0,0,2,https://weibo.com/u/2269069842
200,鱼大饼啊,:个人转租哟房子位于11号线御桥站民乐苑小区，房子就在地铁站对面，交通超级便利。周边生活配套措施很齐全，治安很好，室友也超nice易相处，住房很自由，都是实拍图，房间的话实在是太乱就放的我刚搬进来的图，这个月要离开上海所以有意者可私聊哦#上海租房# @上海租房 @豆瓣上海租房 @上海租房无中介联盟,06月02日 12:06,0,2,1,9,https://weibo.com/u/5345587513
201,小芥子啦啦啦,:#上海租房#东昌路地铁口，已经联系好房源，两居室，另外一个住的是国有银行工作的小姐姐。想找一个室友和我share～地理位置超级好，房间也很不错！可以做饭！您的室友我可以做饭烧菜卖萌～希望找一个小姐姐一起周末看剧，逛超市，煮火锅～ ,06月02日,0,4,0,0,https://weibo.com/u/5254835782
202,不租房就拉倒,:9号线 6号线 13号线 1号线房屋出租：押一付一，支持月付，无中介免网费你是否还在为房屋维修没渠道而烦恼你是否还在为停水停电没人管而苦恼你是否受够了被中介骗了血汗钱的痛苦#上海租房# @上海租房 @豆瓣上海租房 @上海微房源 @上海租房无中介 @上海租房无中介联盟 @上海无中介租房  ,06月02日 10:51,0,0,0,2,https://weibo.com/u/2760917634
203,nndi梦想万一实现了呢,:徐汇区西木小区整租整租整租精装精装精装一房出门两分钟就是大木桥地铁站附近生活设施完善地处市中心#上海租房[超话]##徐汇租房# ,06月02日 10:03,0,0,0,2,https://weibo.com/u/5461643585
204,不租房就拉倒,:9号线 6号线 13号线 1号线房屋出租：押一付一，支持月付，无中介免网费你是否还在为房屋维修没渠道而烦恼你是否还在为停水停电没人管而苦恼你是否受够了被中介骗了血汗钱的痛苦#上海租房# @上海租房 @豆瓣上海租房 @上海微房源 @上海租房无中介 @上海租房无中介联盟 @上海无中介租房  ,06月02日 10:51,0,0,0,2,https://weibo.com/u/2760917634
205,nndi梦想万一实现了呢,:徐汇区西木小区整租整租整租精装精装精装一房出门两分钟就是大木桥地铁站附近生活设施完善地处市中心#上海租房[超话]##徐汇租房# ,06月02日 10:03,0,0,0,2,https://weibo.com/u/5461643585
206,betterting,:#上海租房#本人去年毕业，在十号线水城路附近工作，想在周围找房子，十号线沿线都可以哒，价格预算在1500左右，希望可以尽快搬家～@豆瓣上海租房 ,06月02日,0,0,0,1,https://weibo.com/u/5625706240
207,豆瓣上海租房,:@betterting #上海租房子[超话]##豆瓣上海租房[超话]# 在十号线水城路附近工作，想在周围找房子，希望房子价格在1500左右 ,06月02日 00:47,0,3,0,4,https://weibo.com/cq2017
208,油头妹的草粉号,:本来是很开心的突然妈妈说 房子涨价了可能买不了lxd又说到 要在上海租房划算 以后真的有很多坎坷 不想多想 但又不能不想 人生真艰辛 ,06月02日,0,0,0,0,https://weibo.com/u/6485587572
209,其实我们还年少呢,:租房小知识了解一下，微博有原房东一房两房三房，有兴趣可以看一下，可以办居住证。@闲鱼租房 @豆瓣上海租房 @我的出租屋 @应届毕业生上海租房 ,06月01日 23:33,0,0,0,2,https://weibo.com/u/3187872760
210,尘尓,:#上海个人转租##上海租房##豆瓣上海租房[超话]#联航路地铁站附近v领地公寓房转租，还有5个月，房租1900，朝南窗户冰箱洗衣机电视空调都有独立卫浴。@微博抽奖平台  转租出去当天，转发中抽一人打300块，各位老铁帮帮忙，房间已空，随时可以入住，需要私信哈 ,06月01日 22:07,0,1,4,7,https://weibo.com/u/6049095041
211,傻皮皮的机智麻麻,:携猫求租，世纪大道附近或2469号沿线，朝南卧室，希望室友不介意养猫，室友要是有狗就更好啦[喵喵][doge][喵喵]#上海租房##上海租房无中介# @互助租房 @豆瓣上海租房 @zuber上海租房 @上海租房无中介联盟 ,06月01日 22:04,0,4,6,22,https://weibo.com/u/2831189730
212,-李怡平,:个人转租#上海租房##上海租房无中介# @上海转租 @上海租房无中介联盟 @上海租房君 @应届毕业生上海租房 @上海租房知道  求转发 ,06月01日 21:00,0,2,2,22,https://weibo.com/u/1961622287
213,燕燕居息20151123,前在上海租房，房东只给一把钥匙，我和室友同住的，只好自己配钥匙，后来搬走，房东找我要钥匙，我配的付钱的，因为在苏州了，就说寄快递给他，到付，他不同意，那我说就没有办法了，我就留着了。最后他就没要了。,06月01日,1,0,0,0,https://weibo.com/u/3220837022
214,老老老夏啊,:#上海租房# 个人转租哈。中兴财富国际公寓。楼下有多路公交。还有地铁8号线，1号线，3号线。上海站附近。楼下有多种小吃店。 ,06月01日 19:24,0,0,1,16,https://weibo.com/u/6435521654
215,_LaiSenyi,:求大家救救我 上海租房立刻入住两个月 在黄陂南路附近上班 最高可以接受2500一个月 很安静不会吵的女生 @豆瓣上海租房 ,06月01日,0,2,0,1,https://weibo.com/rachellittle
216,miao晴SUMA,:#上海租房#一号线莲花路到地铁站公交站步行5分钟！（小区门口就是地铁站）20分钟到徐家汇第一个月减300元！附近商场影院都有生活便利小区和楼道有门禁安全有保证超大朝南带飘窗电梯房！主卧！可以双人住！双人床加双人衣柜！2600一个月，押一付二！六月12-25开始入住！ ,06月01日 18:08,0,0,0,12,https://weibo.com/u/1774482483
217,豆瓣上海租房,@Rena张馨月 #上海租房子[超话]# #豆瓣上海租房[超话]# 个人住的房子，上海宝山区，上海大学单间转租 6月中旬搬,06月01日 17:53,0,0,0,3,https://weibo.com/cq2017
218,J·Sylvia_,:@上海租房 #上海租房无中介##上海租房合租# 10号线航中路地铁站对面小区 出行极其方便 小区环境好很安全 住户基本都是本地人 物业也很好[绿叶][绿叶] 室友跑路 出一个单间 电梯7楼 两室一厅正规房 设施齐全 不养宠物 你的室友我是个爱干净的女孩子 [挤眼]所以希望可以一起爱护温暖的小窝[可爱]性别不限，最好是女生啦～ http://t.cn/R2Wxpw9,06月01日 17:32,0,4,2,23,https://weibo.com/512322031
219,诺言的真名叫谎言11,:#上海租房##上海租房##上海##上海招聘# 找女室友，，西郊家园，二号线徐泾东地铁，离地铁口5分钟步行。现在室友要搬走了，一室一卫，有两张床我没打开另一张，希望室友干净，不乱带人回来房租平摊一个人1000不到，设施齐全，基本都有 ，你只需要带自己用品和被褥 http://t.cn/R1XCN7g    http://t.cn/R2dLMsL,06月01日,0,0,0,3,https://weibo.com/u/5115156947
220,nndi梦想万一实现了呢,:徐汇区日晖二村整租一室户实地看房更干净利落，出门两分钟就是大木桥地铁站周边配套完善#上海租房[超话]##徐汇租房# ,06月01日 14:44,0,1,0,5,https://weibo.com/u/5461643585
221,nndi梦想万一实现了呢,:徐汇区日晖二村整租整租一室户3800元实地看干净利落，出门两分钟到大木桥地铁站#上海租房[超话]##上海单间出租##徐汇租房# ,06月01日 14:43,0,0,0,0,https://weibo.com/u/5461643585
222,用户5949133255,:我关注了上海租房超话，小伙伴们快来加入上海租房超话一起聊聊吧~戳这里→ 上海租房 ,06月01日,0,0,0,0,https://weibo.com/u/5949133255
223,住多多,:#上海租房#租房从来就不是一件简单的事情！有人只是将租房作为人生路上的一小段插曲，他们的最终归属依然是可以在城市里拥有自己的一间格子间；有些人看破了房子所带来的归属感以及所带来的压力和无奈，宁愿选择租房过一辈子，也不要委屈自己过不想要的生活。无论怎样，租一间满意的好房对于正在处于租房期的你还是一件大事。住多多免佣租房，与你同在！ http://t.cn/Rp9G8RS,06月01日,0,2,0,0,https://weibo.com/u/6212666587
224,Alice玘,:凌晨3点起床 赶早6点飞机回家风尘仆仆看望羊蝎子店老板娘—我妈只见母亲大人在账本上奋笔疾书与老顾客相谈甚欢，对话如下：“你家姑娘还长期在上海呢？[可爱]”“对，长期在上海租房[微笑]。”“你给闺女买一套呗[可爱]”“呵，把我卖了呗[微笑]。”祝妈六一快乐，青春永驻，怼遍天下无敌手！ ,06月01日 11:51,0,2,0,3,https://weibo.com/u/1828775232
225,TT_Oliver,着，等我考完注会去上海租房的时候可以参考，再也不想住我姐姐家里了！,06月01日,1,4,1,0,https://weibo.com/u/5633499693
226,养只发呆猫,:#豆瓣上海租房[超话]##上海租房[超话]##上海租房合租# 出租一间房间，整间出租，在3号线地铁站旁边，所有东西都有哦，水电煤气全包1700一个月，还有宽带也包括，就是一整月所有费用1700[喵喵][喵喵][喵喵]讲真，环境真心不错，找了很久才看中的房子，唯一要求，90后，工作日生活作息规律，周六周日没关系，没事可以吃鸡战场或者王者峡谷约一下也可以  ，房间很大也很干净，这两天在装修刷墙，弄好上图片，有需要租房的可以先和我联系哦 @上海租房 @上海租房无中介联盟 @zuber上海租房 http://t.cn/R2WJBpl,06月01日,0,1,1,23,https://weibo.com/u/3009707014
227,不租房就拉倒,:9号线 6号线 13号线 2号线房屋出租：押一付一，支持月付，无中介免网费你是否还在为房屋维修没渠道而烦恼你是否还在为停水停电没人管而苦恼你是否受够了被中介骗了血汗钱的痛苦#上海租房# @上海租房 @豆瓣上海租房 @上海微房源 @上海租房无中介 @上海租房无中介联盟 @上海无中介租房  ,06月01日 10:32,0,0,0,10,https://weibo.com/u/2760917634
228,不租房就拉倒,:9号线 6号线 13号线 2号线房屋出租：押一付一，支持月付，无中介免网费你是否还在为房屋维修没渠道而烦恼你是否还在为停水停电没人管而苦恼你是否受够了被中介骗了血汗钱的痛苦#上海租房# @上海租房 @豆瓣上海租房 @上海微房源 @上海租房无中介 @上海租房无中介联盟 @上海无中介租房  ,06月01日 10:30,0,0,0,0,https://weibo.com/u/2760917634
229,_忘了叫什么,:6号线高青路站，博学家园朝南主卧带独立厨卫。看房随时约起来#上海合租[超话]##上海租房[超话]##上海整租# ,06月01日 10:00,0,0,0,7,https://weibo.com/u/5561563892
230,JanceyZ,:租莲花南路元江路附近的房子，想和女生一起住，#上海租房##应届毕业生上海租房##豆瓣上海租房[超话]# ,06月01日,0,0,0,8,https://weibo.com/u/3554087927
231,Rainbow_然,:#豆瓣上海租房# 急租！！！！ 转租青租界loft大公寓！空间非常大，30平左右！配衣柜、鞋柜、沙发、洗衣机等。领包入住。靠近6号线东靖路，12号线东陆路（步行10分钟左右）。房租2400，押一压一，可信用卡……预计五月底搬走。如果有要求可提前搬。合同租期还有7个月。有意私聊联系 ,06月01日,0,2,0,4,https://weibo.com/u/3263919594
232,JanceyZ,:求租闵行颛桥镇附近的房子#上海租房##闵行租房# ,05月31日,0,0,0,4,https://weibo.com/u/3554087927
233,今天牵手出去搬砖了吗,:在上海租房可真是太累了。下了班走了4套房子  叫了月子爸爸@藤原月海 来做参考。还好我妈不限制我租房的价格  不然就要露宿街头了[泪] ,05月31日,0,3,0,15,https://weibo.com/u/3026330417
234,耳朵饿了了了,:招室友啦！@上海租房 @豆瓣上海租房 洛川路10弄小区，交通便利，附近有3、4号线中潭路地铁站。两室一厅，60平方左右，北边卧室已出租，现在转租南边主卧，2400一个月。救救孩子吧！#上海租房[超话]##上海·宜川路[地点]# ,05月31日 23:23,0,5,2,45,https://weibo.com/336573000
235,耳朵饿了了了,:招室友啦！@上海租房 @豆瓣上海租房 洛川路10弄小区，交通便利，附近有3、4号线中潭路地铁站。两室一厅，60平方左右，北边卧室已出租，现在转租南边主卧，2400一个月。救救孩子吧！#上海租房[超话]##上海·宜川路[地点]# ,05月31日 23:23,0,5,2,45,https://weibo.com/336573000
236,诺言的真名叫谎言11,:#上海租房##上海##上海招聘# 找女室友，，西郊家园，离地铁口5分钟步行。现在室友要搬走了，一室一卫，有两张床我没打开另一张，希望室友干净，不乱带人回来房租平摊一个人1000不到，设施齐全，基本都有  诺言的真名叫谎言11的秒拍视频  上海·徐泾镇 ,05月31日,0,0,0,3,https://weibo.com/u/5115156947
237,梁栩铭是照相师不是摄影师,:#上海租房# 求半个小时左右徐家汇或者世纪大道的房源，要求最好二号线 ，地铁站附近的 #loft# 复式两层的 价位1800到2800之间 能养猫@上海租房 @上海租房无中介 @豆瓣上海租房 #上海租房无中介##豆瓣上海租房[超话]# 上海·东明路 ,05月31日 22:40,0,0,0,13,https://weibo.com/u/5444433051
238,Donotfall25,:#上海租房##上海租房无中介##豆瓣上海租房# 想租3号线大柏树附近的3居室 预算4500左右 ,05月31日,0,0,0,0,https://weibo.com/u/6304940484
239,这位L先森,:男生求租，因为物业太坑了，想要换一个环境。近世纪大道地铁口，预算是2500左右，不接受任何中介#上海租房##上海无中介租房##上海租房无中介# @豆瓣上海租房 @上海无中介租房 @上海租房无中介联盟 @上海租房  ,05月31日,0,0,0,9,https://weibo.com/u/3704598221
240,苏奕璇不能喝奶茶,:上海租房实在太贵了…活不起人啊[泪]要好好挣钱好好努力[泪]下辈子做只猫吧[泪]狗也行[泪] ,05月31日 22:01,0,7,0,9,https://weibo.com/u/5837603923
241,我是陆三毛,行区春晖新村，朝南两室户，寻找室友，水电网，冰箱，洗衣机等齐全，步行10分钟到地铁5号线@豆瓣租房 @上海租房 @上海无中介租房 @上海房源   ,05月31日,1,0,0,1,https://weibo.com/u/5120199249
242,Michelle0821,上海租房无中介 @上海租房无中介联盟 @上海租房,05月31日,1,1,0,1,https://weibo.com/u/3409195350
243,一只会说英语举止优雅的猪,:距离世纪公园地铁站700米，招舍友啦，现在我们是三个妹子租下来，朝北房间的舍友搬走了，我们现在真诚找个妹子。2400每月，共享卫生间和厨房，超大客厅，房间图如下。@上海租房 @上海租房无中介房源 @上海浦东租房互助 ,05月31日 21:10,0,1,0,15,https://weibo.com/u/1816738954
244,flyde飞飞,":#上海租房##上海租房##上海租房合租# 招室友啦，宝山区上海大学对面,距离地铁站只有两分钟路程，周围什么都很便利，别墅第三层 有独立卫浴间和一个衣帽间，空调 电视 洗衣机 一间两张床，介意勿扰,房租1500元/月，付3压1，仅限女生！！！希望作息规律，事少。周六周日或工作日晚七点左右都可以看房  ",05月31日 20:54,0,0,1,6,https://weibo.com/u/3227831437
245,flyde飞飞,":#上海租房##上海租房##上海租房合租# 招室友啦，宝山区上海大学对面,距离地铁站只有两分钟路程，周围什么都很便利，别墅第三层 有独立卫浴储物间，一间两张床，介意勿扰,房租1500元/月，付3压1，仅限女生！！！希望作息规律，事少。周六周日或工作日晚七点左右都可以看房  ",05月31日 20:18,0,0,0,0,https://weibo.com/u/3227831437
246,smile风杏子,:靠近浦东大道上班，办公室工作，做五休二，想要一个干净干净的房子，合租也可以，干净就行，离浦东大道一个小时都可以考虑，杨浦、浦东附近都可以考虑，诚心找房@上海租房 @上海租房无中介联盟 [鼓掌][鼓掌][鼓掌][鼓掌]#上海租房# ,05月31日,0,0,0,8,https://weibo.com/u/3803725590
247,我给你画一只萌萌的烊,:#上海租房[超话]##应届毕业生上海租房##上海短租[超话]#  因为工作原因 ，转租浦江线东城一路地铁站的公寓房源，面积30多平，朝南独卫独厨 ,05月31日,0,0,1,8,https://weibo.com/u/5342168400
248,蕾娜_Alayna,":#上海租房#  上海姐妹合租，1号线延长路，配套齐全，拎包入住，有阁楼，也是样板房，楼下和楼上有60多平方，可以接受养宠物的可以入住，不接受请绕过，人均800元左右，五分钟到地铁站，附近有菜市场超市美食什么都有的，有需要的可以找我要照片，我会一个一个发，团结的朋友们动动手帮忙转发，感谢！ 该整租房,位于延长小区(共和新路),1室1厅1卫,精装修,可入住时间：随时入住",05月31日 19:10,0,0,1,1,https://weibo.com/u/2039563484
249,没有看书,:#爱公寓##上海租房# 3月底因为爱公寓不给房东房租，房东要求我们几家房客搬走。当时我们一脸懵，爱公寓那边也没个说法。还是我们自己跑到爱公寓公司去发现很多房客房东都在要求退钱退租。那会儿爱公寓还美其名曰给我们做登记，一个月内会退我们剩余房租与押金。我们莫名被房东赶走并且还是几天之内必须搬走，对此爱公寓没有任何赔偿说法甚至要一个月才退钱我们都忍了。结果一个月过去了并没有任何音讯。我们又跑去了公司问，依旧说给我们做登记过不了多久会退的。现在又一个月了。爱公寓还是各种推脱，迟迟不肯退钱。对此，我们没有任何办法只能忍气吞声吗？我想问一下有多少这样的房客啊？我们能联合起来一起解决吗？我和我妹妹两个弱鸡很无助了[泪],05月31日,0,0,1,36,https://weibo.com/hunhanmiracle
250,我想跟马云肩并肩,:浦东新区 上南路地铁口 精装修两房一厅#上海租房[超话]##浦东租房[超话]##世博园# 上海·长青公园 ,05月31日 17:58,0,0,0,0,https://weibo.com/u/5902583441
251,铁_拐_李_,:#上海租房#嘉定外冈、老城附近，求房源 ,05月31日,0,0,0,6,https://weibo.com/338763241
252,一根腿儿,:#上海租房##浦东租房# 近期在上海想要租房的宝宝看过来～马上搬家了，转让我的房间[害羞]坐标浦东，价格2300/月。小区就在六号线上南路地铁站1号口边上，是一个独栋的顶楼，有落地窗、洗衣机、独立卫浴。交通很方便，地铁20几分钟到浦电路，30分钟内到世纪大道，小区外面还有公交站。进出小区有门禁，很安全，附近小吃店、菜市场、便利店、超市、商场之类的都有。有兴趣的欢迎私我[太阳],05月31日 17:34,0,1,0,7,https://weibo.com/u/1863423810
253,向上的大鱼鱼,:#上海租房# @上海租房 @豆瓣上海租房  限女生！7号地铁终点站美兰湖站（步行8分钟）！朝南主卧！独立卫生间淋浴间！家电齐全！9月初入住！房东直租，无中介！价格1200，水电网另算！房型：11楼 130平米 复式结构  一厨房 两卫生间 有阳台 房间和客厅都有空调出租房间：楼上主卧，朝南，含落地窗和单独卫生间浴室要求：女生1人，上班族，作息时间正常， 喜欢安静，拒绝带异性朋友回家，尽量不要带他人留宿。,05月31日 17:18,0,0,1,6,https://weibo.com/u/3799247670
254,小叮当还是小叮当嘛,:#上海租房[超话]# #豆瓣上海租房[超话]# 有没有要在芳甸路附近合租的朋友，我们一起合租呀，9号线芳甸路。。。。。。。。求合租。。。。。。。。。。中间勿扰，谢谢 ,05月31日,0,1,1,5,https://weibo.com/u/2401409975
255,白蝈,:我关注了上海租房超话，小伙伴们快来加入上海租房超话一起聊聊吧~戳这里→ 上海租房 ,05月31日,0,0,0,0,https://weibo.com/u/6490698980
256,知南游6,:中潭路地铁站卧室出租2500元#上海租房[超话]##上海豆瓣租房[超话]# ,05月31日 16:11,0,0,0,0,https://weibo.com/u/6161340784
257,熊喵花花花,:#上海租房# 求租上海松江佘山和泗泾地铁站之间的房子，一室户或兩室戶～要求干净能做饭！谢谢 ,05月31日,0,0,0,4,https://weibo.com/u/5610390739
258,丑橘变美ing,:#上海租房# 隆昌路到大连路之间，或者在大连路附近租房的小伙伴有房可以联系我吗？找了好几天还是没有找到，因为本人穷，价格只能在1500左右，只要求干净安全就行[允悲] 上海·北美广场 ,05月31日 15:53,0,0,0,1,https://weibo.com/u/5763148301
259,二十一_y,:#上海租房#求租地铁至张江高科站不超过30min的单间。主要是10min内可以步行至地铁站。[可怜] ,05月31日,0,1,1,0,https://weibo.com/u/3921031102
260,上官官官君,:#上海租房#找室友 ：1、6号线高青路地铁站；2、博学家园，距地铁站步行7分钟；3、两室一厅一厨一卫小复式，次卧找室友合租，主卧是两个女生； ,05月31日 15:06,0,9,1,11,https://weibo.com/u/2388067523
261,爱新觉罗歆歆,:个人招女室友啦！地铁站200米！可以办理租赁备案！要求：仅租一名妹子，性格开朗，好相处，爱干净，正当工作，生活作息良好，不带异性回来！周末我们两个可以一起打扫家里，保持干净～详情见长图@豆瓣上海租房 ,05月31日 14:09,0,0,1,0,https://weibo.com/u/2741508170
262,hana塔,:一号线彭浦新村地铁站附近的单床转租@上海租房 一起住的都是很好的小姐姐，家电齐全，资金950元一个月。要求女生 ,05月31日,0,0,5,1,https://weibo.com/u/3526873241
263,Hu_唿唿_510,:【个人转租】无中介！无中介！1室半厅1卫整租，精装修，位置：上海徐汇区康健路，近徐汇日月光、上师大应技大，地铁1/12号线漕宝路站，步行10分钟。有意者私聊@豆瓣上海租房 @上海租房无中介联盟 @上海租房无中介 @上海租房君 @上海租房 @上海无中介租房 ,05月31日 12:40,0,0,0,0,https://weibo.com/u/3180840723
264,用户6504385956,:想在上海大学附近租个房，中介勿扰，我房可以给我留言评论哦！#上海租房##上海豆瓣租房[超话]# ,05月31日,0,0,0,1,https://weibo.com/u/6504385956
265,阿曼是个好姑娘11,:#上海租房[超话]##求合租室友# @豆瓣上海租房 @上海租房无中介 @上海租房二三事儿  徐汇区华理附近化工一四村现有一主卧出租(五楼)，有一张大床，一个大衣柜，朝南，阳光充足。整个套间干净整洁精装修。想找一个或者两个妹子租这个主卧。我住次卧，95年刚毕业上班族，作息正常，不养宠物，没啥不良嗜好。平时会做做饭，厨艺一般[眼泪] 有意可以微博私信我，我是帮房东挂网上的。男生勿扰哈。 http://t.cn/R2WJ7nA,05月31日 12:26,0,3,0,10,https://weibo.com/u/3856326949
266,DRAUPNIR133,:【租房】因工作变动，转租单间，朝北次卧非隔断，硬件设施齐全，双人床，有超大衣橱！ 6月底到7月初都可入住！非诚勿扰[祈祷]@上海无中介租房 @上海租房 @豆瓣上海租房 ,05月31日 11:44,0,2,1,6,https://weibo.com/u/2306634762
